Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.625,60.625,screen dark,11.233085
0,60.625,60.625,wifi running,0.8371827500000001
0.0,9.31126100000256,9.31126100000256,core 0 cpu_idle start,0.14241573699503918
9.31126100000256,68.56100000000151,59.249738999998954,core 0 cpu_idle,0.906224758004984
0.0,9.311894000002212,9.311894000002212,core 1 cpu_idle start,0.14242541873003384
9.311894000002212,68.56100000000151,59.2491059999993,core 1 cpu_idle,0.9062150762699894
0.0,9.311868000004324,9.311868000004324,core 2 cpu_idle start,0.14242502106006616
9.311868000004324,68.56100000000151,59.24913199999719,core 2 cpu_idle,0.906215473939957
0.0,9.312855000003765,9.312855000003765,core 3 cpu_idle start,0.1424401172250576
9.312855000003765,68.56100000000151,59.24814499999775,core 3 cpu_idle,0.9062003777749656
0.0,9.336295000004611,9.336295000004611,core 4 cpu_idle start,0.14279863202507054
9.336295000004611,68.56100000000151,59.2247049999969,core 4 cpu_idle,0.9058418629749527
0.0,9.310121000002255,9.310121000002255,core 5 cpu_idle start,0.1423983006950345
9.310121000002255,68.56100000000151,59.25087899999926,core 5 cpu_idle,0.9062421943049888
0.0,9.319295000004786,9.319295000004786,core 6 cpu_idle start,0.1425386170250732
9.319295000004786,68.56100000000151,59.24170499999673,core 6 cpu_idle,0.90610187797495
0.0,9.313172000001941,9.313172000001941,core 7 cpu_idle start,0.1424449657400297
9.313172000001941,68.56100000000151,59.24782799999957,core 7 cpu_idle,0.9061955292599936
