Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.685,60.685,screen dark,11.159291828
0,14.549,14.549,wifi radio,3.91781771717
14.549,24.302,9.753,wifi running,0.13366408476
24.302,60.685,36.383,wifi radio,9.797371778390001
0.0,9.678119999996852,9.678119999996852,core 0 cpu_idle start,0.14690902253995222
9.678119999996852,69.5559999999823,59.87787999998545,core 0 cpu_idle,0.9089162794597792
0.0,9.67875500000082,9.67875500000082,core 1 cpu_idle start,0.14691866152251246
9.67875500000082,69.5559999999823,59.877244999981485,core 1 cpu_idle,0.9089066404772189
0.0,9.673892999999225,9.673892999999225,core 2 cpu_idle start,0.14684485879348824
9.673892999999225,69.5559999999823,59.88210699998308,core 2 cpu_idle,0.9089804432062432
0.0,9.896027999988291,9.896027999988291,core 3 cpu_idle start,0.15021675702582227
9.896027999988291,69.5559999999823,59.65997199999401,core 3 cpu_idle,0.9056085449739092
0.0,9.762343999987934,9.762343999987934,core 4 cpu_idle start,0.14818750074781684
9.762343999987934,69.5559999999823,59.79365599999437,core 4 cpu_idle,0.9076378012519146
0.0,9.76218899997184,9.76218899997184,core 5 cpu_idle start,0.14818514792507256
9.76218899997184,69.5559999999823,59.793811000010464,core 5 cpu_idle,0.9076401540746588
0.0,9.76218899997184,9.76218899997184,core 6 cpu_idle start,0.14818514792507256
9.76218899997184,69.5559999999823,59.793811000010464,core 6 cpu_idle,0.9076401540746588
0.0,9.992354999994859,9.992354999994859,core 7 cpu_idle start,0.15167895272242196
9.992354999994859,69.5559999999823,59.563644999987446,core 7 cpu_idle,0.9041463492773094
