Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.616,60.616,screen dark,11.1466035008
0,21.971,21.971,wifi radio,5.91644601443
21.971,56.954,34.983000000000004,wifi running,0.47943921636000003
56.954,60.616,3.661999999999999,wifi radio,0.9861192164599998
0.0,8.958001999999397,8.958001999999397,core 0 cpu_idle start,0.13597799135899083
8.958001999999397,68.54800000000978,59.58999800001038,core 0 cpu_idle,0.9045463746411576
0.0,8.958220000000438,8.958220000000438,core 1 cpu_idle start,0.13598130049000665
8.958220000000438,68.54800000000978,59.58978000000934,core 1 cpu_idle,0.9045430655101419
0.0,8.958001999999397,8.958001999999397,core 2 cpu_idle start,0.13597799135899083
8.958001999999397,68.54800000000978,59.58999800001038,core 2 cpu_idle,0.9045463746411576
0.0,8.964120999997249,8.964120999997249,core 3 cpu_idle start,0.13607087471945825
8.964120999997249,68.54800000000978,59.58387900001253,core 3 cpu_idle,0.9044534912806902
0.0,8.964062000013655,8.964062000013655,core 4 cpu_idle start,0.1360699791292073
8.964062000013655,68.54800000000978,59.583937999996124,core 4 cpu_idle,0.9044543868709412
0.0,8.965071999991778,8.965071999991778,core 5 cpu_idle start,0.1360853104238752
8.965071999991778,68.54800000000978,59.582928000018,core 5 cpu_idle,0.9044390555762732
0.0,8.967135999992024,8.967135999992024,core 6 cpu_idle start,0.13611664091187894
8.967135999992024,68.54800000000978,59.580864000017755,core 6 cpu_idle,0.9044077250882695
0.0,8.963495000003604,8.963495000003604,core 7 cpu_idle start,0.13606137235255472
8.963495000003604,68.54800000000978,59.584505000006175,core 7 cpu_idle,0.9044629936475937
