Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.607,60.607,screen dark,11.1449485016
0,40.815,40.815,wifi radio,10.99083992895
40.815,54.153,13.338000000000001,wifi running,0.18279622296
54.153,60.607,6.454000000000001,wifi radio,1.7379610658200002
0.0,8.931024999998044,8.931024999998044,core 0 cpu_idle start,0.1355684939874703
8.931024999998044,68.5570000000007,59.625975000002654,core 0 cpu_idle,0.9050924875125403
0.0,8.930968999993638,8.930968999993638,core 1 cpu_idle start,0.13556764393540344
8.930968999993638,68.5570000000007,59.62603100000706,core 1 cpu_idle,0.9050933375646072
0.0,8.931064999997034,8.931064999997034,core 2 cpu_idle start,0.13556910116745496
8.931064999997034,68.5570000000007,59.625935000003665,core 2 cpu_idle,0.9050918803325556
0.0,8.931114999999409,8.931114999999409,core 3 cpu_idle start,0.13556986014249103
8.931114999999409,68.5570000000007,59.62588500000129,core 3 cpu_idle,0.9050911213575196
0.0,8.93108100000245,8.93108100000245,core 4 cpu_idle start,0.1355693440395372
8.93108100000245,68.5570000000007,59.62591899999825,core 4 cpu_idle,0.9050916374604734
0.0,8.931090999991284,8.931090999991284,core 5 cpu_idle start,0.1355694958343677
8.931090999991284,68.5570000000007,59.625909000009415,core 5 cpu_idle,0.9050914856656429
0.0,8.947641999999178,8.947641999999178,core 6 cpu_idle start,0.1358207317389875
8.947641999999178,68.5570000000007,59.60935800000152,core 6 cpu_idle,0.9048402497610231
0.0,8.931830000001355,8.931830000001355,core 7 cpu_idle start,0.13558071348502057
8.931830000001355,68.5570000000007,59.62516999999934,core 7 cpu_idle,0.9050802680149901
