Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.585,60.585,screen dark,11.140902947999999
0,60.585,60.585,wifi running,0.8303125781999999
0.0,9.159001000007265,9.159001000007265,core 0 cpu_idle start,0.1390290556796103
9.159001000007265,68.5570000000007,59.39799899999343,core 0 cpu_idle,0.9016319258204003
0.0,9.163853999998537,9.163853999998537,core 1 cpu_idle start,0.1391027217929778
9.163853999998537,68.5570000000007,59.39314600000216,core 1 cpu_idle,0.9015582597070328
0.0,9.159064999999828,9.159064999999828,core 2 cpu_idle start,0.13903002716749738
9.159064999999828,68.5570000000007,59.39793500000087,core 2 cpu_idle,0.9016309543325133
0.0,9.158938000007765,9.158938000007765,core 3 cpu_idle start,0.13902809937111787
9.158938000007765,68.5570000000007,59.39806199999293,core 3 cpu_idle,0.9016328821288927
0.0,9.159211000005598,9.159211000005598,core 4 cpu_idle start,0.13903224337458497
9.159211000005598,68.5570000000007,59.3977889999951,core 4 cpu_idle,0.9016287381254257
0.0,9.159252000012202,9.159252000012202,core 5 cpu_idle start,0.13903286573418522
9.159252000012202,68.5570000000007,59.397747999988496,core 5 cpu_idle,0.9016281157658254
0.0,9.163215000007767,9.163215000007767,core 6 cpu_idle start,0.1390930220926179
9.163215000007767,68.5570000000007,59.39378499999293,core 6 cpu_idle,0.9015679594073928
0.0,9.159871000010753,9.159871000010753,core 7 cpu_idle start,0.13904226184466323
9.159871000010753,68.5570000000007,59.397128999989945,core 7 cpu_idle,0.9016187196553473
