Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.574,60.574,screen dark,11.223635312
0,43.269,43.269,wifi running,0.5975102748
43.269,48.074,4.805,wifi scan,1.093987985
48.074,60.574,12.5,wifi running,0.17261500000000002
0.0,9.125949999997829,9.125949999997829,core 0 cpu_idle start,0.13958140524996682
9.125949999997829,69.5560000000005,60.430050000002666,core 0 cpu_idle,0.9242776147500409
0.0,9.125906999997824,9.125906999997824,core 1 cpu_idle start,0.13958074756496672
9.125906999997824,69.5560000000005,60.43009300000267,core 1 cpu_idle,0.9242782724350409
0.0,9.130989999997837,9.130989999997837,core 2 cpu_idle start,0.13965849204996694
9.130989999997837,69.5560000000005,60.42501000000266,core 2 cpu_idle,0.9242005279500407
0.0,9.13937199999782,9.13937199999782,core 3 cpu_idle start,0.13978669473996666
9.13937199999782,69.5560000000005,60.416628000002675,core 3 cpu_idle,0.924072325260041
0.0,9.133598000000347,9.133598000000347,core 4 cpu_idle start,0.13969838141000532
9.133598000000347,69.5560000000005,60.42240200000015,core 4 cpu_idle,0.9241606385900023
0.0,9.134235999998054,9.134235999998054,core 5 cpu_idle start,0.13970813961997025
9.134235999998054,69.5560000000005,60.42176400000244,core 5 cpu_idle,0.9241508803800375
0.0,9.176602999999886,9.176602999999886,core 6 cpu_idle start,0.1403561428849983
9.176602999999886,69.5560000000005,60.37939700000061,core 6 cpu_idle,0.9235028771150093
0.0,9.132465999999113,9.132465999999113,core 7 cpu_idle start,0.13968106746998643
9.132465999999113,69.5560000000005,60.42353400000138,core 7 cpu_idle,0.9241779525300212
