Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.6,60.6,screen dark,11.228452800000001
0,51.237,51.237,wifi radio,13.902304292100004
51.237,60.6,9.363,wifi running,0.1292955396
0.0,9.261855000004289,9.261855000004289,core 0 cpu_idle start,0.1416600722250656
9.261855000004289,68.56400000000576,59.302145000001474,core 0 cpu_idle,0.9070263077750226
0.0,9.26780900000449,9.26780900000449,core 1 cpu_idle start,0.1417511386550687
9.26780900000449,68.56400000000576,59.29619100000127,core 1 cpu_idle,0.9069352413450196
0.0,9.262009999998554,9.262009999998554,core 2 cpu_idle start,0.1416624429499779
9.262009999998554,68.56400000000576,59.30199000000721,core 2 cpu_idle,0.9070239370501103
0.0,9.262009999998554,9.262009999998554,core 3 cpu_idle start,0.1416624429499779
9.262009999998554,68.56400000000576,59.30199000000721,core 3 cpu_idle,0.9070239370501103
0.0,9.264547999999195,9.264547999999195,core 4 cpu_idle start,0.1417012616599877
9.264547999999195,68.56400000000576,59.29945200000657,core 4 cpu_idle,0.9069851183401005
0.0,9.265344999999797,9.265344999999797,core 5 cpu_idle start,0.14171345177499692
9.265344999999797,68.56400000000576,59.298655000005965,core 5 cpu_idle,0.9069729282250913
0.0,9.275374000004376,9.275374000004376,core 6 cpu_idle start,0.14186684533006694
9.275374000004376,68.56400000000576,59.288626000001386,core 6 cpu_idle,0.9068195346700213
0.0,9.275018000000273,9.275018000000273,core 7 cpu_idle start,0.1418614003100042
9.275018000000273,68.56400000000576,59.28898200000549,core 7 cpu_idle,0.906824979690084
