Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.561,60.561,screen dark,11.221226568
0,22.016,22.016,wifi radio,5.973673932800001
22.016,60.546,38.53,wifi running,0.5320684760000001
60.546,60.561,0.015000000000000568,wifi radio,0.004069999500000155
0.0,9.187331000000995,9.187331000000995,core 0 cpu_idle start,0.14052022764501523
9.187331000000995,68.55600000000413,59.36866900000314,core 0 cpu_idle,0.9080437923550481
0.0,9.18696700000146,9.18696700000146,core 1 cpu_idle start,0.14051466026502232
9.18696700000146,68.55600000000413,59.36903300000267,core 1 cpu_idle,0.908049359735041
0.0,9.1855710000018,9.1855710000018,core 2 cpu_idle start,0.14049330844502755
9.1855710000018,68.55600000000413,59.37042900000233,core 2 cpu_idle,0.9080707115550357
0.0,9.191241000000446,9.191241000000446,core 3 cpu_idle start,0.14058003109500683
9.191241000000446,68.55600000000413,59.36475900000369,core 3 cpu_idle,0.9079839889050565
0.0,9.186469000000216,9.186469000000216,core 4 cpu_idle start,0.1405070433550033
9.186469000000216,68.55600000000413,59.36953100000392,core 4 cpu_idle,0.90805697664506
0.0,9.187103000003844,9.187103000003844,core 5 cpu_idle start,0.14051674038505882
9.187103000003844,68.55600000000413,59.36889700000029,core 5 cpu_idle,0.9080472796150045
0.0,9.188136999997369,9.188136999997369,core 6 cpu_idle start,0.14053255541495976
9.188136999997369,68.55600000000413,59.367863000006764,core 6 cpu_idle,0.9080314645851035
0.0,9.195444999997562,9.195444999997562,core 7 cpu_idle start,0.14064433127496273
9.195444999997562,68.55600000000413,59.36055500000657,core 7 cpu_idle,0.9079196887251005
