Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.482,60.482,screen dark,11.1219624016
0,46.648,46.648,wifi radio,12.561575425840001
46.648,60.482,13.833999999999996,wifi running,0.18959386327999994
0.0,8.888596999982838,8.888596999982838,core 0 cpu_idle start,0.1349244581612395
8.888596999982838,68.55299999998533,59.664403000002494,core 0 cpu_idle,0.9056758053385379
0.0,8.887334999977611,8.887334999977611,core 1 cpu_idle start,0.13490530163216014
8.887334999977611,68.55299999998533,59.66566500000772,core 1 cpu_idle,0.9056949618676172
0.0,8.891731999989133,8.891731999989133,core 2 cpu_idle start,0.13497204589383505
8.891731999989133,68.55299999998533,59.6612679999962,core 2 cpu_idle,0.9056282176059424
0.0,8.88756699996884,8.88756699996884,core 3 cpu_idle start,0.13490882327602702
8.88756699996884,68.55299999998533,59.66543300001649,core 3 cpu_idle,0.9056914402237504
0.0,8.886869999987539,8.886869999987539,core 4 cpu_idle start,0.13489824316481086
8.886869999987539,68.55299999998533,59.66612999999779,core 4 cpu_idle,0.9057020203349665
0.0,8.887022999988403,8.887022999988403,core 5 cpu_idle start,0.13490056562832398
8.887022999988403,68.55299999998533,59.66597699999693,core 5 cpu_idle,0.9056996978714534
0.0,8.917279999994207,8.917279999994207,core 6 cpu_idle start,0.13535985175991208
8.917279999994207,68.55299999998533,59.635719999991124,core 6 cpu_idle,0.9052404117398652
0.0,8.888040999969235,8.888040999969235,core 7 cpu_idle start,0.134916018359033
8.888040999969235,68.55299999998533,59.6649590000161,core 7 cpu_idle,0.9056842451407444
