Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.618,60.618,screen dark,11.231787984
0,33.89,33.89,wifi running,0.467993788
33.89,38.654,4.764000000000003,wifi scan,1.0846532280000007
38.654,60.618,21.964,wifi running,0.30330526879999997
0.0,9.184912999997323,9.184912999997323,core 0 cpu_idle start,0.14048324433495907
9.184912999997323,68.55099999999948,59.36608700000215,core 0 cpu_idle,0.908004300665033
0.0,9.185477999992145,9.185477999992145,core 1 cpu_idle start,0.14049188600987986
9.185477999992145,68.55099999999948,59.36552200000733,core 1 cpu_idle,0.9079956589901123
0.0,9.190266999990854,9.190266999990854,core 2 cpu_idle start,0.14056513376486013
9.190266999990854,68.55099999999948,59.36073300000862,core 2 cpu_idle,0.907922411235132
0.0,9.185202999993635,9.185202999993635,core 3 cpu_idle start,0.14048767988490266
9.185202999993635,68.55099999999948,59.36579700000584,core 3 cpu_idle,0.9079998651150895
0.0,9.185007999993104,9.185007999993104,core 4 cpu_idle start,0.14048469735989455
9.185007999993104,68.55099999999948,59.36599200000637,core 4 cpu_idle,0.9080028476400975
0.0,9.185593999995035,9.185593999995035,core 5 cpu_idle start,0.14049366022992407
9.185593999995035,68.55099999999948,59.36540600000444,core 5 cpu_idle,0.907993884770068
0.0,9.362530999991577,9.362530999991577,core 6 cpu_idle start,0.1431999116448712
9.362530999991577,68.55099999999948,59.1884690000079,core 6 cpu_idle,0.9052876333551209
0.0,9.223697999994329,9.223697999994329,core 7 cpu_idle start,0.14107646090991327
9.223697999994329,68.55099999999948,59.32730200000515,core 7 cpu_idle,0.9074110840900788
