Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.58,60.58,screen dark,11.22474704
0,22.659,22.659,wifi radio,6.148141244700001
22.659,40.941,18.282000000000004,wifi running,0.25245979440000005
40.941,45.687,4.745999999999995,wifi scan,1.080555041999999
45.687,54.479,8.792000000000002,wifi running,0.12141048640000003
54.479,60.58,6.100999999999999,wifi radio,1.6554044633
0.0,8.845480999996653,8.845480999996653,core 0 cpu_idle start,0.1352916318949488
8.845480999996653,69.55099999999948,60.70551900000282,core 0 cpu_idle,0.9284909131050433
0.0,8.845515000000887,8.845515000000887,core 1 cpu_idle start,0.1352921519250136
8.845515000000887,69.55099999999948,60.70548499999859,core 1 cpu_idle,0.9284903930749785
0.0,8.847980999998981,8.847980999998981,core 2 cpu_idle start,0.13532986939498443
8.847980999998981,69.55099999999948,60.703019000000495,core 2 cpu_idle,0.9284526756050077
0.0,8.84709699999803,8.84709699999803,core 3 cpu_idle start,0.13531634861496988
8.84709699999803,69.55099999999948,60.703903000001446,core 3 cpu_idle,0.9284661963850221
0.0,8.842942999996012,8.842942999996012,core 4 cpu_idle start,0.135252813184939
8.842942999996012,69.55099999999948,60.708057000003464,core 4 cpu_idle,0.928529731815053
0.0,8.843417999996745,8.843417999996745,core 5 cpu_idle start,0.13526007830995024
8.843417999996745,69.55099999999948,60.70758200000273,core 5 cpu_idle,0.9285224666900418
0.0,8.857524999999441,8.857524999999441,core 6 cpu_idle start,0.13547584487499145
8.857524999999441,69.55099999999948,60.693475000000035,core 6 cpu_idle,0.9283067001250006
0.0,8.850463999995554,8.850463999995554,core 7 cpu_idle start,0.135367846879932
8.850463999995554,69.55099999999948,60.70053600000392,core 7 cpu_idle,0.9284146981200601
