Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.518,60.518,screen dark,11.128582398399999
0,60.518,60.518,wifi running,0.8293943485599999
0.0,8.88608799999929,8.88608799999929,core 0 cpu_idle start,0.13488637279598922
8.88608799999929,68.55400000000373,59.667912000004435,core 0 cpu_idle,0.9057290702040673
0.0,8.88756000000285,8.88756000000285,core 1 cpu_idle start,0.13490871702004326
8.88756000000285,68.55400000000373,59.666440000000875,core 1 cpu_idle,0.9057067259800133
0.0,8.887224999984028,8.887224999984028,core 2 cpu_idle start,0.13490363188725754
8.887224999984028,68.55400000000373,59.6667750000197,core 2 cpu_idle,0.905711811112799
0.0,8.890683000005083,8.890683000005083,core 3 cpu_idle start,0.13495612259857717
8.890683000005083,68.55400000000373,59.66331699999864,core 3 cpu_idle,0.9056593204014795
0.0,8.887695999990683,8.887695999990683,core 4 cpu_idle start,0.13491078143185858
8.887695999990683,68.55400000000373,59.66630400001304,core 4 cpu_idle,0.905704661568198
0.0,8.887741999991704,8.887741999991704,core 5 cpu_idle start,0.13491147968887407
8.887741999991704,68.55400000000373,59.66625800001202,core 5 cpu_idle,0.9057039633111825
0.0,8.888380999997025,8.888380999997025,core 6 cpu_idle start,0.13492117938945486
8.888380999997025,68.55400000000373,59.6656190000067,core 6 cpu_idle,0.9056942636106017
0.0,8.898717000003671,8.898717000003671,core 7 cpu_idle start,0.13507807470155572
8.898717000003671,68.55400000000373,59.655283000000054,core 7 cpu_idle,0.9055373682985008
