Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.45,60.45,screen dark,11.10582564
0,12.533,12.533,wifi running,0.17160534524
12.533,15.462,2.9290000000000003,wifi scan,0.6612196997
15.462,60.45,44.988,wifi running,0.61598829264
16.725,26.869,10.143999999999998,audio,0.004395395199999999
0.0,8.975932000001194,8.975932000001194,core 0 cpu_idle start,0.13612449674601812
8.975932000001194,68.53300000001036,59.55706800000917,core 0 cpu_idle,0.903212714754139
0.0,8.971011000001454,8.971011000001454,core 1 cpu_idle start,0.13604986732052204
8.971011000001454,68.53300000001036,59.56198900000891,core 1 cpu_idle,0.9032873441796351
0.0,8.970811000006506,8.970811000006506,core 2 cpu_idle start,0.13604683422059868
8.970811000006506,68.53300000001036,59.562189000003855,core 2 cpu_idle,0.9032903772795585
0.0,8.970835999993142,8.970835999993142,core 3 cpu_idle start,0.136047213357896
8.970835999993142,68.53300000001036,59.56216400001722,core 3 cpu_idle,0.9032899981422612
0.0,8.97157999999763,8.97157999999763,core 4 cpu_idle start,0.13605849648996404
8.97157999999763,68.53300000001036,59.56142000001273,core 4 cpu_idle,0.9032787150101931
0.0,8.970941999999923,8.970941999999923,core 5 cpu_idle start,0.13604882090099882
8.970941999999923,68.53300000001036,59.56205800001044,core 5 cpu_idle,0.9032883905991583
0.0,8.973511999996845,8.973511999996845,core 6 cpu_idle start,0.13608779623595216
8.973511999996845,68.53300000001036,59.559488000013516,core 6 cpu_idle,0.903249415264205
0.0,8.971078000002308,8.971078000002308,core 7 cpu_idle start,0.136050883409035
8.971078000002308,68.53300000001036,59.56192200000805,core 7 cpu_idle,0.9032863280911222
