Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.713,60.713,screen dark,11.249390344
0,24.558,24.558,wifi radio,6.663403181400001
24.558,35.097,10.539000000000001,wifi running,0.14553515880000004
35.097,60.713,25.616,wifi radio,6.950473812800001
0.0,9.237069999999221,9.237069999999221,core 0 cpu_idle start,0.1412809856499881
9.237069999999221,69.5619999999999,60.32493000000068,core 0 cpu_idle,0.9226698043500104
0.0,9.237919999999576,9.237919999999576,core 1 cpu_idle start,0.14129398639999352
9.237919999999576,69.5619999999999,60.32408000000032,core 1 cpu_idle,0.922656803600005
0.0,9.242123999998512,9.242123999998512,core 2 cpu_idle start,0.14135828657997726
9.242123999998512,69.5619999999999,60.319876000001386,core 2 cpu_idle,0.9225925034200213
0.0,9.237827999999354,9.237827999999354,core 3 cpu_idle start,0.14129257925999011
9.237827999999354,69.5619999999999,60.324172000000544,core 3 cpu_idle,0.9226582107400084
0.0,9.248020999999426,9.248020999999426,core 4 cpu_idle start,0.14144848119499123
9.248020999999426,69.5619999999999,60.31397900000047,core 4 cpu_idle,0.9225023088050073
0.0,9.24886399999923,9.24886399999923,core 5 cpu_idle start,0.14146137487998825
9.24886399999923,69.5619999999999,60.31313600000067,core 5 cpu_idle,0.9224894151200103
0.0,9.341525999998339,9.341525999998339,core 6 cpu_idle start,0.14287864016997462
9.341525999998339,69.5619999999999,60.22047400000156,core 6 cpu_idle,0.921072149830024
0.0,9.445741999998063,9.445741999998063,core 7 cpu_idle start,0.1444726238899704
9.445741999998063,69.5619999999999,60.116258000001835,core 7 cpu_idle,0.9194781661100282
