Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.654,60.654,screen dark,11.238458352
0,60.654,60.654,wifi running,0.8375832168000001
0.0,9.36287000000084,9.36287000000084,core 0 cpu_idle start,0.14320509665001285
9.36287000000084,69.55500000000029,60.19212999999945,core 0 cpu_idle,0.9206386283499917
0.0,9.364420999998401,9.364420999998401,core 1 cpu_idle start,0.14322881919497557
9.364420999998401,69.55500000000029,60.19057900000189,core 1 cpu_idle,0.920614905805029
0.0,9.360873999998148,9.360873999998148,core 2 cpu_idle start,0.14317456782997168
9.360873999998148,69.55500000000029,60.19412600000214,core 2 cpu_idle,0.9206691571700328
0.0,9.362840999998298,9.362840999998298,core 3 cpu_idle start,0.143204653094974
9.362840999998298,69.55500000000029,60.19215900000199,core 3 cpu_idle,0.9206390719050306
0.0,9.367786999999225,9.367786999999225,core 4 cpu_idle start,0.14328030216498816
9.367786999999225,69.55500000000029,60.187213000001066,core 4 cpu_idle,0.9205634228350164
0.0,9.368175999999949,9.368175999999949,core 5 cpu_idle start,0.14328625191999922
9.368175999999949,69.55500000000029,60.18682400000034,core 5 cpu_idle,0.9205574730800054
0.0,9.368443999999727,9.368443999999727,core 6 cpu_idle start,0.14329035097999585
9.368443999999727,69.55500000000029,60.186556000000564,core 6 cpu_idle,0.9205533740200087
0.0,9.36869999999908,9.36869999999908,core 7 cpu_idle start,0.14329426649998595
9.36869999999908,69.55500000000029,60.18630000000121,core 7 cpu_idle,0.9205494585000186
