Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.598,60.598,screen dark,11.143293502399999
0,30.447,30.447,wifi radio,8.19889999551
30.447,31.159,0.7119999999999997,wifi running,0.009757903039999996
31.159,47.512,16.353,wifi radio,4.40360664849
47.512,56.601,9.088999999999999,wifi running,0.12456401787999997
56.601,60.598,3.997,wifi radio,1.07632946701
0.0,9.09617099998286,9.09617099998286,core 0 cpu_idle start,0.13807532769423983
9.09617099998286,68.55999999999767,59.46382900001481,core 0 cpu_idle,0.9026311923057249
0.0,9.09624499999336,9.09624499999336,core 1 cpu_idle start,0.1380764509773992
9.09624499999336,68.55999999999767,59.46375500000431,core 1 cpu_idle,0.9026300690225655
0.0,9.096315000002505,9.096315000002505,core 2 cpu_idle start,0.13807751354253803
9.096315000002505,68.55999999999767,59.463684999995166,core 2 cpu_idle,0.9026290064574266
0.0,9.096159000007901,9.096159000007901,core 3 cpu_idle start,0.13807514554061995
9.096159000007901,68.55999999999767,59.46384099998977,core 3 cpu_idle,0.9026313744593447
0.0,9.11884499998996,9.11884499998996,core 4 cpu_idle start,0.1384195076773476
9.11884499998996,68.55999999999767,59.44115500000771,core 4 cpu_idle,0.9022870123226171
0.0,9.0962479999871,9.0962479999871,core 5 cpu_idle start,0.13807649651580417
9.0962479999871,68.55999999999767,59.46375200001057,core 5 cpu_idle,0.9026300234841605
0.0,9.096302999998443,9.096302999998443,core 6 cpu_idle start,0.13807733138847636
9.096302999998443,68.55999999999767,59.46369699999923,core 6 cpu_idle,0.9026291886114883
0.0,9.096881999983452,9.096881999983452,core 7 cpu_idle start,0.1380861203187488
9.096881999983452,68.55999999999767,59.46311800001422,core 7 cpu_idle,0.9026203996812159
