Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.549,60.549,screen dark,11.219003112000001
0,41.144,41.144,wifi radio,11.163737295200002
41.144,42.916,1.7719999999999985,wifi running,0.02446990239999998
42.916,46.701,3.7850000000000037,wifi running,0.052267822000000054
46.701,51.385,4.6839999999999975,wifi scan,1.0664390679999995
51.385,60.549,9.164000000000001,wifi running,0.1265475088
0.0,9.267374999995809,9.267374999995809,core 0 cpu_idle start,0.1417445006249359
9.267374999995809,69.56199999999808,60.29462500000227,core 0 cpu_idle,0.9222062893750348
0.0,9.267453000000387,9.267453000000387,core 1 cpu_idle start,0.14174569363500594
9.267453000000387,69.56199999999808,60.29454699999769,core 1 cpu_idle,0.9222050963649647
0.0,9.265043999999762,9.265043999999762,core 2 cpu_idle start,0.14170884797999636
9.265043999999762,69.56199999999808,60.29695599999832,core 2 cpu_idle,0.9222419420199743
0.0,9.264939000000595,9.264939000000595,core 3 cpu_idle start,0.14170724200500912
9.264939000000595,69.56199999999808,60.297060999997484,core 3 cpu_idle,0.9222435479949616
0.0,9.266778999997769,9.266778999997769,core 4 cpu_idle start,0.1417353848049659
9.266778999997769,69.56199999999808,60.29522100000031,core 4 cpu_idle,0.9222154051950048
0.0,9.267418999996153,9.267418999996153,core 5 cpu_idle start,0.14174517360494115
9.267418999996153,69.56199999999808,60.294581000001926,core 5 cpu_idle,0.9222056163950295
0.0,9.332009999998263,9.332009999998263,core 6 cpu_idle start,0.14273309294997344
9.332009999998263,69.56199999999808,60.229989999999816,core 6 cpu_idle,0.9212176970499972
0.0,9.324067000001378,9.324067000001378,core 7 cpu_idle start,0.14261160476502108
9.324067000001378,69.56199999999808,60.2379329999967,core 7 cpu_idle,0.9213391852349496
